,question,topic,quesiton
605,,Differential_Equations,Solve the differential equation y'' - 4y' + 3y = 0.
606,,Differential_Equations,"A tank initially contains 1000 gallons of water with 4 lbs of salt dissolved in it. Salt-free water flows into the tank at a rate of 10 gallons/min, and the mixture is kept well stirred. Find the amount of salt in the tank at any time t."
607,,Differential_Equations,Find the general solution to the differential equation y'' - 2y' + 2y = cos(x).
608,,Differential_Equations,"Solve the initial value problem y' = y(1-y), y(0) = 1."
609,,Differential_Equations,Show that the differential equation xy' + y = 4x^3 has the solution y = cx^2 + 1.
610,,Differential_Equations,A population of 500 bacteria is growing exponentially with a growth rate of k=0.02 per minute. How many bacteria will there be after 5 minutes?
611,,Differential_Equations,"Find the particular solution of the differential equation dy/dx = x^2 + 3x, given that y(1) = 6."
612,,Differential_Equations,"Solve the initial value problem dy/dx = x^2 + 2x, y(0) = 4 using separation of variables."
613,,Differential_Equations,Find the general solution of the differential equation dy/dx = 2xy.
614,,Differential_Equations,Use the method of undetermined coefficients to solve the differential equation dy/dx + 3y = 4x^2.
615,,Differential_Equations,"Find the steady state solution for the logistic equation dy/dt = 0.2y(1-y/3), where y(0) = 1."
616,,Differential_Equations,"Use Laplace transforms to solve the initial value problem d^2y/dt^2 + 2dy/dt + 2y = 0, with y(0) = 2 and dy/dt|_(t=0) = 3."
617,,Differential_Equations,Find the general solution of the homogeneous equation d^2y/dx^2 + y = 0.
618,,Differential_Equations,"Given the differential equation d^2y/dx^2 + 2dy/dx + 5y = 0 and y(0) = 3, find the solution satisfying the boundary condition y(pi/4) = 6."
619,,Differential_Equations,Use variation of parameters to solve the nonhomogeneous differential equation d^2y/dx^2 + y = 4cos(x).
620,,Differential_Equations,"Find the general solution of the first-order linear differential equation dy/dx + (2x-1)y = 4x, using both integrating factor and separation of variables methods."
621,,Differential_Equations,Find the general solution to the first-order differential equation dy/dx = 2x + 1.
622,,Differential_Equations,"Solve the initial value problem dy/dx = 3x^2 - 4x, y(0) = 1."
623,,Differential_Equations,Determine the particular solution to the differential equation y'' + 4y' + 4y = 0.
624,,Differential_Equations,Find the general solution to the differential equation y' = x^2 + 3xy.
625,,Differential_Equations,"Solve the initial value problem y' + 2y = 3e^x, y(0) = 2."
626,,Differential_Equations,Find the solution to the differential equation xy' + 2y = x^2.
627,,Differential_Equations,Determine the solution to the differential equation y'' - y' - 6y = 0.
628,,Differential_Equations,"Solve the initial value problem y' + y = e^x, y(0) = 1."
629,,Differential_Equations,Find the particular solution to the differential equation y'' + 4y' = 5sin 2x.
630,,Differential_Equations,"Solve the initial value problem y'' - 6y' + 8y = 0, y(0) = 2, y'(0) = 5."
631,,Differential_Equations,Find the general solution to the differential equation dy/dx = cos(x).
632,,Differential_Equations,"Solve the initial value problem dy/dx = 2x, y(0) = 3."
633,,Differential_Equations,Determine the particular solution to the differential equation d^2y/dx^2 + 4y = 0.
634,,Differential_Equations,"Find the differential equation representing the rate of change of a population of bacteria, given a growth rate of 0.5 per hour."
635,,Differential_Equations,Solve the separable differential equation dy/dx = 2x + 1.
636,,Differential_Equations,Find the particular solution to the differential equation d^2y/dx^2 + 3dy/dx + 2y = 5.
637,,Differential_Equations,Determine the general solution to the differential equation dy/dx = xy.
638,,Differential_Equations,"Find the differential equation representing the rate of change of temperature in a heated room, given a constant external temperature."
639,,Differential_Equations,"Solve the initial value problem dy/dx = 2x + 1, y(1) = 3."
640,,Differential_Equations,Find the particular solution to the differential equation d^2y/dx^2 + 5dy/dx + 6y = 10.
641,,Differential_Equations,"Find the particular solution of the differential equation dy/dx = 2x, given that y(0) = 3."
642,,Differential_Equations,"Solve the initial value problem: dy/dx = 4x + 3, y(2) = 5."
643,,Differential_Equations,Determine the solution to the differential equation y'' - 2y' + y = 0.
644,,Differential_Equations,Find the general solution of the differential equation dy/dx = x^2 + 2x + 3.
645,,Differential_Equations,"Solve the initial value problem y' + 2y = x, y(0) = 4."
646,,Differential_Equations,Find the solution to the differential equation y'' + 4y' + 4y = e^(-2x).
647,,Differential_Equations,"Determine the equation of a curve that passes through the point (1,3) and satisfies the differential equation dy/dx = 3x^2 + 2x."
648,,Differential_Equations,"Solve the initial value problem y' = 2x - 1, y(2) = 7."
649,,Differential_Equations,Find the general solution of the differential equation y'' - 6y' + 9y = 0.
650,,Differential_Equations,"Determine the solution to the differential equation dy/dx = cos(x), given that y(pi/2) = 4."
651,,Differential_Equations,Find the general solution to the differential equation y'' + 2y' - 3y = 0
652,,Differential_Equations,"Solve the initial value problem y' + 4y = 20, y(0) = 5"
653,,Differential_Equations,Verify whether the function y = e^x + 2x is a particular solution to the differential equation y'' - y' = e^x
654,,Differential_Equations,Use separation of variables to solve the differential equation y' = 3x^2 + y^2
655,,Differential_Equations,Find the equilibrium solutions for the differential equation y' = y^2 - 4y + 3
656,,Differential_Equations,"Solve the differential equation y' = 2xy + 3x, given the initial condition y(1) = 0"
657,,Differential_Equations,Determine the order and degree of the differential equation y^(4) + 3y'' + y' = 2x^2
658,,Differential_Equations,"Using the method of undetermined coefficients, find a particular solution to the non-homogeneous differential equation y'' - 3y' + 2y = 10x"
659,,Differential_Equations,Transform the second-order differential equation y'' + 5y' + 6y = 4x^2 into a system of first-order differential equations
660,,Differential_Equations,Find the general solution to the differential equation (x + y)y' = 3xy + x
661,,Differential_Equations,Find the general solution of the following differential equation: y'' - 4y' + 4y = 0
662,,Differential_Equations,"Given y' - x = 0, find the particular solution for y(3) = 5."
663,,Differential_Equations,"Solve the initial value problem y' + y = e^(-x), y(0) = 1"
664,,Differential_Equations,Find the solution to the separable differential equation y' = x^2 + 1/y.
665,,Differential_Equations,Determine the general solution to the equation y' = (3x^2 + 5)/y.
666,,Differential_Equations,"Find the solution to the initial value problem y'' + 2y' + y = 6, y(0) = 2, y'(0) = 1."
667,,Differential_Equations,Solve the differential equation y' + xy = x^2.
668,,Differential_Equations,"Find the solution to the initial value problem y'' + y = 0, y(0) = 1, y'(0) = -2."
669,,Differential_Equations,"Given the differential equation y'' - 3y' + 2y = cos(x), find the solution that satisfies the initial conditions y(0) = 0 and y'(0) = 1."
670,,Differential_Equations,"Find the solution to the differential equation y' = 2xy + 1, with the initial condition y(0) = 1."
671,,Differential_Equations,Find the general solution to the differential equation: dy/dx = 4x^2 - 5x + 2
672,,Differential_Equations,"Given the differential equation: 2y'' + 5y' + 3y = 0, find the complementary and particular solutions."
673,,Differential_Equations,"Solve the initial value problem: dy/dx = 2x, y(0) = 5"
674,,Differential_Equations,Determine the particular solution to the differential equation: y' + 3y = 12x
675,,Differential_Equations,"Find the interval of validity for the solution to the differential equation: x^2y' + y = 2x, y(1) = 3"
676,,Differential_Equations,Solve the differential equation: 2xy' + y = xe^x
677,,Differential_Equations,"Given the initial value problem: y' = 3x^2 + 2, y(0) = 4, find y(1)."
678,,Differential_Equations,Find the general solution to the differential equation: y' = x/y
679,,Differential_Equations,Determine if the differential equation: y'' + 5y' + 6y = 0 is linear or nonlinear.
680,,Differential_Equations,"Find the particular solution to the differential equation: y' = 2x, y(1) = 8"
681,,Differential_Equations,Solve the differential equation dy/dx = x^2 + 3x with initial condition y(0) = 1.
682,,Differential_Equations,Find the particular solution of the differential equation (x^2 + y^2)dx + 2xydy = 0.
683,,Differential_Equations,Determine the general solution of the differential equation x(dy/dx) + y = x^2.
684,,Differential_Equations,"Solve the initial value problem dy/dx = x + 1, y(0) = 2."
685,,Differential_Equations,"Find the solution of the initial value problem dx/dt = 2 - x^2, x(0) = 3."
686,,Differential_Equations,Solve the differential equation (dy/dx) / (x + y) = 1.
687,,Differential_Equations,Determine the general solution of dx/dt = 2t - t^2 + 1.
688,,Differential_Equations,"Find the solution of the initial value problem d2y/dx2 = 2e^x, y(0) = 1, y'(0) = 1."
689,,Differential_Equations,Solve the differential equation x(dy/dx) + y = x^2 log(x).
690,,Differential_Equations,"Find the solution of the initial value problem dy/dx = y/2x, y(2) = 4."
691,,Differential_Equations,Find the particular solution to the differential equation dy/dx = x + sin(x) with initial condition y(0) = 1.
692,,Differential_Equations,Solve the first-order differential equation y' = 3x^2 + 2xy with initial condition y(0) = -1.
693,,Differential_Equations,Determine the general solution to the differential equation dy/dx = 2xy + 3x with initial condition y(1) = 2.
694,,Differential_Equations,Find the particular solution to the differential equation y' = x^3 + 2x + 5 with initial condition y(0) = 4.
695,,Differential_Equations,Solve the first-order differential equation y' = x + 2y + x^2 with initial condition y(1) = 1.
696,,Differential_Equations,Determine the general solution to the differential equation dy/dx = 3x^2 + 2x with initial condition y(0) = 0.
697,,Differential_Equations,Find the particular solution to the differential equation dy/dx = 2xy with initial condition y(1) = -1.
698,,Differential_Equations,Solve the first-order differential equation y' = x^2 + ln(x) with initial condition y(1) = 0.
699,,Differential_Equations,Determine the general solution to the differential equation dy/dx = x^3 + e^x with initial condition y(0) = 2.
700,,Differential_Equations,Find the particular solution to the differential equation dy/dx = x^2 + 3x with initial condition y(1) = 5.
701,,Differential_Equations,Find the general solution to the differential equation dy/dx = x + 2.
702,,Differential_Equations,Solve the initial value problem y' = 2x with y(0) = 5.
703,,Differential_Equations,"Given the differential equation dy/dx = x^2 + xy, find the particular solution passing through the point (1,2)."
704,,Differential_Equations,Find the equilibrium solution to the differential equation dy/dt = 2t^2 - 10t with y(0) = 2.
705,,Differential_Equations,"Find the solution to the differential equation dy/dx = 3xy^2, subject to the boundary condition y(0) = 1."
706,,Differential_Equations,Solve the initial value problem y' = 3x^2 with y(-1) = 4.
707,,Differential_Equations,Find the general solution to the differential equation d^2y/dx^2 = 3x - 2.
708,,Differential_Equations,Solve the boundary value problem y'' + 4y = 10sin(x) with y(0) = 0 and y(pi) = 2.
709,,Differential_Equations,Find the solution to the differential equation (dy/dx)^2 = x^2 - 5x with y(0) = 3.
710,,Differential_Equations,"Given the differential equation d^2y/dx^2 = 2xy, find the general solution and determine the value of y when x = 2."
711,,Differential_Equations,Find the general solution of the differential equation dy/dx = x + 5
712,,Differential_Equations,Solve the initial value problem dy/dx = 2xy with y(0) = 3
713,,Differential_Equations,Determine the particular solution of the differential equation (y + 3)y' = 2y with y(1) = 4
714,,Differential_Equations,Find the solution of the differential equation y'' + 2y' + 5y = 0
715,,Differential_Equations,Solve the initial value problem y' = y - y^2 with y(0) = 1/2
716,,Differential_Equations,Determine the particular solution of the differential equation y' = 3x^2 with y(2) = 8
717,,Differential_Equations,Find the general solution of the differential equation dy/dx = 2sin(x)
718,,Differential_Equations,Solve the initial value problem y'' + 4y' + 4y = 0 with y(0) = 1 and y'(0) = 2
719,,Differential_Equations,Determine the particular solution of the differential equation y^2y' + 3y = 0 with y(1) = 2
720,,Differential_Equations,Find the solution of the differential equation y = x^2 + 2xy' + y'^2
721,,Differential_Equations,Find a particular solution to the differential equation y’ = 2x + 3.
722,,Differential_Equations,Determine the general solution to the differential equation x^2 y' = 2xy.
723,,Differential_Equations,"Solve the initial value problem y’ = 4x + 5, y(0) = 2."
724,,Differential_Equations,"Given the differential equation y’ = x^3 - 2xy, find the equation of the family of curves whose slopes are equal to the slopes of the given differential equation."
725,,Differential_Equations,Find the solution to the differential equation y’ = cos x - 2xy.
726,,Differential_Equations,What is the constant “C” in the general solution of the differential equation y’ = 4x - 3?
727,,Differential_Equations,Find the solution to the differential equation y’ = 5x^2 + 6x + 2 using the method of separation of variables.
728,,Differential_Equations,"Solve the initial value problem y’ = x^2 + 2x, y(1) = 5."
729,,Differential_Equations,"Find the particular solution to the differential equation y’ = e^x - 5x, given that y(0) = 3."
730,,Differential_Equations,Solve the differential equation y’ = x^3 + 4xy using the method of integrating factors.
731,,Differential_Equations,What is the solution to the differential equation dy/dx = x^2e^x?
732,,Differential_Equations,Find the particular solution to the differential equation y' = 2x + x^2 with initial condition y(0) = 1.
733,,Differential_Equations,What is the general solution to the differential equation d^2y/dx^2 + 5dy/dx + 6y = 0?
734,,Differential_Equations,Solve the initial value problem dy/dx = sin(x)/y with initial condition y(0) = 1.
735,,Differential_Equations,Find the particular solution to the differential equation d^2y/dx^2 = 2x + e^x with general solution y = Ae^x + Be^x.
736,,Differential_Equations,What is the solution to the differential equation (y')^2 + y = 0?
737,,Differential_Equations,Solve the initial value problem d^2y/dx^2 + dy/dx = x^2 with initial conditions y(0) = 0 and y'(0) = 2.
738,,Differential_Equations,Find the general solution to the differential equation 2y' + y = x^3e^-x.
739,,Differential_Equations,What is the particular solution to the differential equation (y')^2 = 1 + 2y with initial condition y(0) = 0?
740,,Differential_Equations,Solve the initial value problem dy/dx = 3y + e^-x with initial condition y(0) = 1.
741,,Differential_Equations,Find the general solution of the differential equation: dy/dx = e^(2x)
742,,Differential_Equations,"Solve the initial value problem: y' = 2x^3 + 4x, y(0) = 5"
743,,Differential_Equations,"Using Euler's method, approximate the value of y at x = 4 for the differential equation y' = x^2 + y with the initial condition y(0) = 1."
744,,Differential_Equations,"Find the particular solution of the differential equation: y' = -2xy + 2x, given that y(1) = 2."
745,,Differential_Equations,"Determine the steady-state solution for the logistic growth differential equation: dy/dt = ky(1-y), with initial condition y(0) = 0.5."
746,,Differential_Equations,Use the method of undetermined coefficients to solve the differential equation: y'' + 4y = 3e^(-2x)
747,,Differential_Equations,Find the power series solution of the differential equation: y' - 2xy = 0
748,,Differential_Equations,Solve the Bernoulli differential equation: y' + 2y = 3y^5
749,,Differential_Equations,Determine the stability of the equilibrium solution for the linear autonomous differential equation: dy/dt = -2y + 1.
750,,Differential_Equations,"Find the Laplace transform of the differential equation: y'' + y' + y = 6e^(-t), with initial conditions y(0) = 0 and y'(0) = 0."
751,,Differential_Equations,Find the general solution to the differential equation dy/dx = 3x + 4.
752,,Differential_Equations,"Solve the initial value problem dy/dx = 2x, y(0) = 1."
753,,Differential_Equations,Find the particular solution to the differential equation dy/dx = 2y + 3.
754,,Differential_Equations,Determine whether the function y(x) = e^x is a solution to the differential equation dy/dx = y.
755,,Differential_Equations,Use separation of variables to solve the differential equation (y^2 + 1)dy/dx = 2x.
756,,Differential_Equations,Find the equilibrium solution to the differential equation dy/dx = 0.5y(4-y).
757,,Differential_Equations,"Given the differential equation (x^2 + y^2)dy/dx = 3xy, find the implicit solution."
758,,Differential_Equations,Determine the constant k for which the function y(x) = ke^x is a solution to the differential equation dy/dx = y + 2x.
759,,Differential_Equations,"Solve the following initial value problem: (1+y^2)dy/dx = xy, y(0) = 2."
760,,Differential_Equations,Find the general solution to the differential equation d^2y/dx^2 + 3dy/dx + 2y = 0.
761,,Differential_Equations,"Find the particular solution to the differential equation dy/dx = -2x, given that y(0) = 5."
762,,Differential_Equations,Solve the differential equation d^2y/dx^2 + 4y = 0.
763,,Differential_Equations,"Consider the initial value problem dy/dx = 3x^2, y(1) = 4. Determine the interval of validity for the solution."
764,,Differential_Equations,"A tank initially contains 100 L of water. Water is added to the tank at a rate of 8 L/min and the contents are well stirred. At the same time, water is drained from the tank at a rate of 2 L/min. Write a differential equation to model the amount of water in the tank over time."
765,,Differential_Equations,Find the general solution to the differential equation (3xy + 2y)dx + (x^2 + 1)dy = 0.
766,,Differential_Equations,"Solve the initial value problem dy/dx = y, y(0) = 1."
767,,Differential_Equations,"The velocity of a falling object is modeled by the differential equation dv/dt = -9.8 - kv, where v is the velocity in m/s and t is the time in seconds. If the object has an initial velocity of 20 m/s, find the value of k that makes the object reach its terminal velocity of 50 m/s."
768,,Differential_Equations,Consider the differential equation dy/dx = -2y. Find the general solution and draw a direction field for the equation.
769,,Differential_Equations,"A spring with a mass of 2 kg is attached to a ceiling and hangs at rest. If a force of 10 N is applied to the mass, causing it to stretch the spring 0.5 m, write a differential equation to model the motion of the mass."
770,,Differential_Equations,"Solve the differential equation dP/dt = kP, where P is the population of a species and k is a constant representing the rate of growth. If the initial population is 1000 and the population doubles every 5 years, what is the value of k and what will be the population after 15 years?"
771,,Differential_Equations,"What is the solution to the initial value problem dy/dx = x^2 - 1, y(0) = 2?"
772,,Differential_Equations,Solve the Bernoulli differential equation dy/dx = y/x + y^2/x^2.
773,,Differential_Equations,Find the general solution of the homogeneous differential equation d^2y/dx^2 + 4y = 0.
774,,Differential_Equations,Use separation of variables to solve the differential equation dy/dx = 2xy.
775,,Differential_Equations,"Solve the logistic differential equation dy/dx = ky(1-y), where k is a constant."
776,,Differential_Equations,"Determine the particular solution of the differential equation dy/dx = x + 1, given that y(0) = 0."
777,,Differential_Equations,Find the solution to the differential equation (dy/dx)^2 = 4xy.
778,,Differential_Equations,"Solve the linear differential equation d^2y/dx^2 = 4x + 3, given that y(0) = 1 and y'(0) = 2."
779,,Differential_Equations,Determine the general solution to the differential equation d^3y/dx^3 + y = 4x + 2.
780,,Differential_Equations,Find the solution to the exact differential equation (2xy + 3y^2)dx + (x^2 + 3xy)dy = 0.
781,,Differential_Equations,"Given the differential equation dy/dx = 2x + y, find the particular solution that satisfies the initial condition y(0) = 3."
782,,Differential_Equations,Determine whether the function y = (x-1)^2 is a solution to the differential equation y' = 2x+1.
783,,Differential_Equations,Solve the initial value problem dy/dt = e^t + y with initial condition y(0) = 1.
784,,Differential_Equations,Find the general solution to the differential equation dy/dx = 3xy.
785,,Differential_Equations,"Given the differential equation y' = 2x - y, find the solution that passes through the point (1,2)."
786,,Differential_Equations,Determine the coefficients of the power series solution y(x) = Σn=0^∞ a_n * xⁿ for the differential equation xy' + y = 0.
787,,Differential_Equations,Find the solution to the differential equation dy/dx = x*cos(x) + y*sin(x) given the initial condition y(π/4) = 1.
788,,Differential_Equations,Solve the initial value problem dy/dx = 2x + y with initial condition y(1) = 3 using the method of separation of variables.
789,,Differential_Equations,Show that y = (x-1)e^x is a solution to the differential equation xdy/dx = y + x.
790,,Differential_Equations,Find the general solution to the linear first order differential equation y' + 3y = e^(-2x) + sin(4x).
791,,Differential_Equations,"Solve the initial value problem: dy/dx = 3x^2, y(1) = 5."
792,,Differential_Equations,Find the general solution of the differential equation: dy/dx = -2xy.
793,,Differential_Equations,"Using the given solutions, find the general solution of dy/dx = x^2 + 3."
794,,Differential_Equations,"Find the particular solution of the differential equation: y' = 4x, y(2) = 10."
795,,Differential_Equations,"Find the solution of the initial value problem: dy/dx = (x+1)^2, y(0) = -2."
796,,Differential_Equations,"Using separation of variables, solve the differential equation: dy/dx = x/y."
797,,Differential_Equations,"Find the solution of the initial value problem: y' = y^2, y(0) = 1."
798,,Differential_Equations,Solve the differential equation: y'' + 4y' = 0.
799,,Differential_Equations,"Using the integrating factor method, solve the differential equation: y' + xy = x."
800,,Differential_Equations,Find the general solution of the differential equation: d^2y/dx^2 - 4dy/dx + 3y = 0.
801,,Differential_Equations,1: What is the general solution to the differential equation dy/dx = e^x + 2x?
802,,Differential_Equations,"2: Find the particular solution to the differential equation dx/dt + 2x = t, given that x(0) = 1."
803,,Differential_Equations,3: Verify if y = e^x is a solution to the differential equation dy/dx = x + y.
804,,Differential_Equations,4: Solve the homogeneous differential equation dy/dx = y/x.
805,,Differential_Equations,5: Find the solution to the differential equation d^2y/dx^2 + 4x = 0.
806,,Differential_Equations,"6: Determine the stability of the solution to the differential equation dN/dt = -0.02N^2 + 2N, where N represents the population size."
807,,Differential_Equations,7: Find the general solution to the differential equation 3y'' + 2y' - y = 0.
808,,Differential_Equations,8: Use the method of undetermined coefficients to find the particular solution of the differential equation y'' + 2y' + y = 3sin(2x).
809,,Differential_Equations,"9: Show that the function y = x^2 - 2x + C is a solution to the differential equation y' + y = x, where C is a constant."
810,,Differential_Equations,10: Find the general solution to the Bernoulli differential equation y' + (x+1)y = y^2.
811,,Differential_Equations,"How do you solve the initial value problem f'(x) = x + 3, f(0) = 5 using separation of variables?"
812,,Differential_Equations,Find the general solution to the differential equation f''(x) + 4f(x) = 0.
813,,Differential_Equations,Use the Method of Undetermined Coefficients to solve the differential equation f''(x) + 2f'(x) + f(x) = sin(x).
814,,Differential_Equations,"Determine the particular solution of the differential equation f'(x) = 2f(x) - x, given that f(0) = 3."
815,,Differential_Equations,"Find the solution to the differential equation f'(x) = x^2 - 2x + 3, where f(1) = 5."
816,,Differential_Equations,"Use the Laplace Transform to solve the differential equation f''(x) + 6f'(x) + 8f(x) = cos(x), f(0) = 0, f'(0) = 2."
817,,Differential_Equations,Find the general solution to the first-order linear differential equation xf'(x) + 2f(x) = x^3.
818,,Differential_Equations,Use the Method of Variation of Parameters to solve the differential equation f''(x) -2f'(x) + f(x) = e^x.
819,,Differential_Equations,"Determine the solution to the differential equation f'(x) = x^2 + 3x + 2, f(1) = 0."
820,,Differential_Equations,"Find the solution to the system of differential equations dx/dt = 3x + y, dy/dt = 2x + y, given that x(0) = 1, y(0) = 2."
821,,Differential_Equations,Find the general solution to the differential equation dy/dx = 2x+1
822,,Differential_Equations,Use differential equations to model the spread of a disease in a population over time.
823,,Differential_Equations,"Solve the initial value problem dx/dt = 3e^t, x(0)=1."
824,,Differential_Equations,"Determine the stability of the solution to the differential equation dx/dt = -3x, x(0)=2."
825,,Differential_Equations,Use separation of variables to solve the differential equation dy/dt = 2ty.
826,,Differential_Equations,Find the particular solution to the differential equation d²x/dt² - 4dx/dt + 4x = 8sin(t).
827,,Differential_Equations,Use Euler's method to approximate a solution to the differential equation dy/dx = x+y with initial condition y(0) = 1.
828,,Differential_Equations,"Find the steady state solution to the differential equation dP/dt = 0.1P(1000-P), where P represents the population of a species."
829,,Differential_Equations,Investigate the behavior of a system described by the differential equation dx/dt = -x² + sin(t) using phase plane analysis.
830,,Differential_Equations,"Solve the boundary value problem d²y/dx² + y = 0, y(0)=1, y(π)=0."
831,,Differential_Equations,Determine the order and degree of the following differential equation:
832,,Differential_Equations,$\frac{d^3y}{dx^3}-4\frac{dy}{dx}=-5x^2$
833,,Differential_Equations,Find the particular solution of the differential equation $y'=2x+3$ with the initial condition $y(0)=5$.
834,,Differential_Equations,Solve the initial value problem $\frac{d^2y}{dx^2}+9y = 0$ with the initial conditions $y(0)=1$ and $y'(0)=2$.
835,,Differential_Equations,Use the method of undetermined coefficients to find the general solution of the differential equation $y''+9y'=3e^{-x}$.
836,,Differential_Equations,Find a solution to the differential equation $2\frac{dy}{dx}-y=x^2e^x$.
837,,Differential_Equations,Solve the initial value problem $y''-9y'+20y=0$ with the initial conditions $y(0)=0$ and $y'(0)=2$.
838,,Differential_Equations,Find the value of $k$ such that $y=ke^x$ is a particular solution to the differential equation $\frac{dy}{dx}-3y=2x+1$.
839,,Differential_Equations,Use separation of variables to solve the differential equation $y'=\frac{e^x}{y}$.
840,,Differential_Equations,Find the general solution of the differential equation $y'=-\frac{x}{y}$.
841,,Differential_Equations,Solve the initial value problem $y'=\frac{2}{x}+2y$ with the initial condition $y(1)=3$.
842,,Differential_Equations,Find the general solution of the differential equation dy/dx = 2x + 3
843,,Differential_Equations,"Solve the initial value problem y' + 2xy = 4, y(0) = 2"
844,,Differential_Equations,Determine the particular solution of the differential equation y'' - 5y' + 6y = 0
845,,Differential_Equations,How do you use Euler's method to approximate the solution to a differential equation?
846,,Differential_Equations,"Solve the boundary value problem y'' + 2y' + 3y = 5, y(0) = 1, y(2) = 4"
847,,Differential_Equations,What is separation of variables and how is it used to solve differential equations?
848,,Differential_Equations,Prove the existence and uniqueness theorem for first-order initial value problems.
849,,Differential_Equations,Use Laplace transforms to solve the differential equation y'' - 3y' + 2y = e^2t.
850,,Differential_Equations,Find the general solution to the differential equation d²y/dx² + 5y = sin(x)
851,,Differential_Equations,How do you use Runge-Kutta methods to solve a system of differential equations?
852,,Differential_Equations,Find the general solution to the differential equation dy/dx = 2x
853,,Differential_Equations,"Solve the initial value problem dy/dx = 3y + 2x, y(0)=1"
854,,Differential_Equations,Use Separation of Variables to solve the differential equation dy/dx = x/y
855,,Differential_Equations,Find the particular solution to the differential equation y'' + 3y' + 2y = cos(x)
856,,Differential_Equations,Solve the differential equation y'' - 3y' + 2y = 10ex
857,,Differential_Equations,Use Variation of Parameters to find the general solution to the differential equation y'' + 2y = cos(x)
858,,Differential_Equations,"Solve the initial value problem y' + y = 2x, y(1)=3"
859,,Differential_Equations,Find the general solution to the differential equation y' - 2xy = ex
860,,Differential_Equations,Solve the differential equation y'' - y' + y = 2cos(x)
861,,Differential_Equations,Use the substitution u = y' to transform the first-order differential equation y' + y = 3x into a separable equation and then solve it.
862,,Differential_Equations,Find the general solution of the differential equation dy/dx = 2x + 3y
863,,Differential_Equations,"Solve the initial value problem x^2 y' = 2y, y(1) = 4"
864,,Differential_Equations,Verify that y(x) = Ce^x is a solution to the differential equation y' = y
865,,Differential_Equations,"Find the particular solution to the differential equation dy/dx = sin(x) + x, y(0) = 2"
866,,Differential_Equations,Solve the separable differential equation (x^2 + 1)dx + xdy = 0
867,,Differential_Equations,Prove that the function y(x) = 3x^2 + 4 is a solution to the differential equation y' = 6x
868,,Differential_Equations,Find the equilibrium solutions for the differential equation dy/dx = 2x^2 - 4x
869,,Differential_Equations,"Solve the initial value problem y'-2y = e^x, y(0) = 5"
870,,Differential_Equations,"Using the method of undetermined coefficients, find the particular solution to y'' + 6y' + 8y = 4e^2x"
871,,Differential_Equations,Find the general solution to the second-order differential equation x^2 y'' - 3y' = 0
872,,Differential_Equations,"Solve the initial value problem y' + 3y = 6x, y(0) = 2"
873,,Differential_Equations,Find the particular solution to the differential equation y' - y = e^x / x
874,,Differential_Equations,Determine the general solution to the homogeneous differential equation y' - 2y = 0
875,,Differential_Equations,"Solve the boundary value problem y' = y^2, y(1) = 2, y(2) = 3"
876,,Differential_Equations,Find the solution to the differential equation y'' + 4y' + 3y = 0 using the characteristic equation method
877,,Differential_Equations,Determine the Laplace transform of the differential equation y'' - 2y' + y = cos(3x)
878,,Differential_Equations,"Solve the initial value problem y' + 2xy = 5x^2, y(0) = 1"
879,,Differential_Equations,Find the general solution to the linear first-order differential equation y' = 2x/3y
880,,Differential_Equations,"Solve the boundary value problem y'' + y' = 0, y(0) = 1, y(1) = 2"
881,,Differential_Equations,"Find the particular solution to the differential equation y' + 3xy = 2x, when y(0) = -1"
882,,Differential_Equations,Solve the differential equation 3x + 2y = 0.
883,,Differential_Equations,Find the general solution for the differential equation y' = 3x^2 + 6x + 5.
884,,Differential_Equations,"Solve the initial value problem y' + 2xy = 4, y(0) = 5."
885,,Differential_Equations,Determine the particular solution of the differential equation y' = (x^2 + 3x + 2) / (x + 1) with initial value y(1) = 0.
886,,Differential_Equations,Find the equilibrium solution of the logistic differential equation y' = ky(1-y) with k = 0.05.
887,,Differential_Equations,"Solve the boundary value problem y'' + y = 6x, y(0) = 0 and y'(1) = 2."
888,,Differential_Equations,"Determine the Laplace transform of the differential equation y'' + 5y' + 6y = 2, with initial conditions y(0) = 0 and y'(0) = 1."
889,,Differential_Equations,Find the general solution of the second order linear differential equation y'' - 4y' + 4y = 0.
890,,Differential_Equations,Solve the differential equation y' = (x^3y + y^2) / x with initial condition y(1) = 3.
891,,Differential_Equations,"Determine the Fourier series for the solution of the differential equation y'' + y' + y = 0, with initial conditions y(0) = 0 and y'(0) = 1."
892,,Differential_Equations,"Find the solution to the differential equation y' - 2y = 4, with initial condition y(0) = 3."
893,,Differential_Equations,"Solve the differential equation x^2y' + 2xy = 1, with initial condition y(1) = 4."
894,,Differential_Equations,Determine the general solution of the differential equation 3xy' + 5y = 2xe^(-2x).
895,,Differential_Equations,"Given the differential equation y' + y = ln(x), find the particular solution satisfying the initial condition y(1) = 2."
896,,Differential_Equations,"Find the solution to the differential equation y' = y^2 - 2y, with initial condition y(0) = 1."
897,,Differential_Equations,"Solve the differential equation 2y' + y = e^x, with initial condition y(0) = 2."
898,,Differential_Equations,Determine the general solution of the differential equation x^2y' + 3xy = 2x.
899,,Differential_Equations,"Find the solution to the differential equation y' = x^2 + 2, with initial condition y(0) = 0."
900,,Differential_Equations,"Given the differential equation y' + py = 2, find the value of p that makes the solution y = 3e^(px) satisfy the initial condition y(0) = 4."
