,question,topic,quesiton
431,,Integration_and_Accumulation_of_Change,A tank is being filled with water at a rate of 0.5 gallons per minute. Find the total amount of water in the tank at the end of 30 minutes.
432,,Integration_and_Accumulation_of_Change,A car is traveling at a velocity of v(t) = 20t mph for t seconds. Find the total distance traveled by the car in the first 5 seconds.
433,,Integration_and_Accumulation_of_Change,"A population of rabbits increases at a rate of dP/dt = 60t + 100, where t is in years. Find the total change in population after 3 years."
434,,Integration_and_Accumulation_of_Change,A spherical balloon is being inflated at a rate of 2 cm^3/s. How fast is the surface area of the balloon increasing when the radius is 5 cm?
435,,Integration_and_Accumulation_of_Change,An object is moving on a straight line with a velocity of v(t) = 4t m/s. Find the displacement of the object from t = 1 to t = 4 seconds.
436,,Integration_and_Accumulation_of_Change,A curve has the equation y = 2x^3 + 4x^2. Find the area between the curve and the x-axis from x = -1 to x = 2.
437,,Integration_and_Accumulation_of_Change,"The concentration of a drug in a person's blood is given by c(t) = 2t^2 + 4t ng/mL, where t is in hours since the drug was taken. Find the amount of the drug in the person's system after 6 hours."
438,,Integration_and_Accumulation_of_Change,A particle is moving along the curve y = x^2 with a constant speed of 2 m/s. Find the total distance traveled by the particle when x goes from 0 to 5.
439,,Integration_and_Accumulation_of_Change,The force on an object is given by F(t) = 5t N. Find the total work done on the object from t = 0 to t = 3 seconds.
440,,Integration_and_Accumulation_of_Change,Find the integral of 3x^2 + 5x + 10 with respect to x.
441,,Integration_and_Accumulation_of_Change,Evaluate the integral of sin(x) from 0 to pi/2.
442,,Integration_and_Accumulation_of_Change,Use the Fundamental Theorem of Calculus to determine the derivative of the integral of x^3 from 1 to t.
443,,Integration_and_Accumulation_of_Change,Find the accumulated value of $5000 invested at a continuous interest rate of 7% for 6 years.
444,,Integration_and_Accumulation_of_Change,What is the total area under the curve y = x^2 + 3x + 2 from x = 0 to x = 5?
445,,Integration_and_Accumulation_of_Change,A car is accelerating at a constant rate of 5 m/s^2. Find the displacement of the car from t = 0 to t = 6 seconds.
446,,Integration_and_Accumulation_of_Change,Calculate the average value of the function f(x) = x^2 + 3 from x = 2 to x = 5.
447,,Integration_and_Accumulation_of_Change,A particle moves along the x-axis according to the position function x(t) = 2t^3 - 3t^2 + 6t. Find the total distance traveled from t = 0 to t = 5.
448,,Integration_and_Accumulation_of_Change,Find the total work done by a force of 10 Newtons in moving an object along a straight line from x = 2 to x = 7.
449,,Integration_and_Accumulation_of_Change,"A tank initially contains 100 liters of water. Water is pumped into the tank at a rate of 5 liters/minute, and the tank is draining at a rate of 3 liters/minute. How many liters of water are in the tank after 20 minutes?"
450,,Integration_and_Accumulation_of_Change,"What is the value of ∫(3x^2)dx, evaluated from x = 0 to x = 5?"
451,,Integration_and_Accumulation_of_Change,"Find the area under the curve y = 4x + 2, bounded by x = 0 and x = 4."
452,,Integration_and_Accumulation_of_Change,"Evaluate the integral ∫(5t + 2)dt, with respect to t, from t = 1 to t = 3."
453,,Integration_and_Accumulation_of_Change,"Find the total displacement of an object with velocity v(t) = 2t + 5, over the time interval t = 0 to t = 4."
454,,Integration_and_Accumulation_of_Change,"Determine the value of ∫(x^2 + 3x + 1)dx, evaluated from x = 1 to x = 5."
455,,Integration_and_Accumulation_of_Change,"A function f(x) has a derivative of f'(x) = cos(x). Find the value of ∫f(x)dx, evaluated from x = 0 to x = π."
456,,Integration_and_Accumulation_of_Change,A car travels at a constant speed of 60 mph. Find the distance traveled after 4 hours.
457,,Integration_and_Accumulation_of_Change,"The rate of change in a population of bacteria is given by the equation dp/dt = ke^(-kt), where p is the population and k is a constant. How many bacteria are present after 6 hours, if the initial population is 1000?"
458,,Integration_and_Accumulation_of_Change,Find the volume of a solid created by rotating the region bounded by the curves y = x^2 and y = 4 about the x-axis.
459,,Integration_and_Accumulation_of_Change,An object's acceleration is given by the function a(t) = 2 + 6t. Find the total change in velocity over the time interval t = 0 to t = 5.
460,,Integration_and_Accumulation_of_Change,Find the definite integral of f(x) = 2x + 5 from x=0 to x=4.
461,,Integration_and_Accumulation_of_Change,Calculate the area between the curve y = x^2 + 3x and the x-axis using integration.
462,,Integration_and_Accumulation_of_Change,"What is the total work done by a force of 5N acting on an object over a distance of 10m, represented by the integral of F(x)dx?"
463,,Integration_and_Accumulation_of_Change,A particle moves horizontally with a velocity given by v(t) = 3t^2. Find its displacement over the time interval t=2 to t=5 using integration.
464,,Integration_and_Accumulation_of_Change,Find the volume of the solid generated by rotating the region bounded by y = x^2 and the y-axis about the x-axis using the disk method.
465,,Integration_and_Accumulation_of_Change,"A tank is being filled at a rate of 4 liters per minute. What is the total amount of water in the tank after 10 minutes, represented by the accumulation function?"
466,,Integration_and_Accumulation_of_Change,"Using integration, derive the formula for the arc length of a curve y = f(x) between x=a and x=b."
467,,Integration_and_Accumulation_of_Change,"If the current in a circuit is given by I(t) = 3t + 2, find the charge passed through the circuit over the time interval t=0 to t=5 using integration."
468,,Integration_and_Accumulation_of_Change,"Given the velocity function v(t) = 5t + 2, find the acceleration function a(t) and calculate the total acceleration over the interval t=2 to t=6 using integration."
469,,Integration_and_Accumulation_of_Change,"Find the center of mass of a thin plate with density function ρ(x,y) = x^2 + 2y, using the double integral for mass and the formula x = ∫(xdm)/M where M is the total mass."
470,,Integration_and_Accumulation_of_Change,Find the indefinite integral of f(x) = 2x + 1
471,,Integration_and_Accumulation_of_Change,Evaluate the definite integral of g(x) = x^2 from x = 0 to x = 5
472,,Integration_and_Accumulation_of_Change,"Calculate the average value of h(x) = 3x^2 + 4x - 2 on the interval [1, 4]"
473,,Integration_and_Accumulation_of_Change,Use integration to determine the area bounded by the curves f(x) = x^2 and g(x) = 2x - 3
474,,Integration_and_Accumulation_of_Change,"Find the volume of the solid generated when the region bounded by y = x, y = 0, and x = 3 is rotated about the x-axis"
475,,Integration_and_Accumulation_of_Change,Use the Fundamental Theorem of Calculus to find the derivative of the function F(x) = ∫x^3 sin(t) dt
476,,Integration_and_Accumulation_of_Change,Verify the continuity of a piecewise function using integration
477,,Integration_and_Accumulation_of_Change,A tank is being filled with water at a rate of 5 liters per minute. How much water is in the tank after 10 minutes?
478,,Integration_and_Accumulation_of_Change,Find the work done by a force of 10 N pushing an object at a constant velocity of 3 m/s for 5 seconds
479,,Integration_and_Accumulation_of_Change,A particle moves along the x-axis according to the equation x(t) = 3t^2 - 2t + 1. Find the distance traveled by the particle from t = 0 to t = 5.
480,,Integration_and_Accumulation_of_Change,1. Find the definite integral of f(x) = 3x^2 + 5x from x = 1 to x = 5.
481,,Integration_and_Accumulation_of_Change,2. Calculate the area under the curve y = x^2 + 2x + 3 between x = 0 and x = 4.
482,,Integration_and_Accumulation_of_Change,3. Evaluate the definite integral ∫x(cosx)dx from x = 0 to x = π.
483,,Integration_and_Accumulation_of_Change,4. Determine the total displacement of an object with velocity given by v(t) = 5t - 2 from t = 0 to t = 3.
484,,Integration_and_Accumulation_of_Change,5. A car is accelerating at a rate of 2 m/s^2. Find the distance traveled after 5 seconds starting from rest.
485,,Integration_and_Accumulation_of_Change,6. A tank is being filled with water at a rate of 2 m^3/min. How much water is in the tank after 10 minutes if it was initially empty?
486,,Integration_and_Accumulation_of_Change,7. Find the work done by a force of F(x) = x^2 + 3x + 1 N moving an object 5 meters.
487,,Integration_and_Accumulation_of_Change,"8. The population of a city is growing at a rate of 1% per year. What will the population be after 10 years if it is currently 100,000?"
488,,Integration_and_Accumulation_of_Change,9. A particle is moving with position function s(t) = 2t^3 - t^2 + 4t - 5. Find the total distance traveled from t = 0 to t = 5.
489,,Integration_and_Accumulation_of_Change,10. A bucket is being lifted from a 10 meter deep well at a rate of 1 m/min. How much work is required to fully lift the bucket?
490,,Integration_and_Accumulation_of_Change,What is the area under the curve y = 2x^2 + 3x + 1 from x = 1 to x = 5?
491,,Integration_and_Accumulation_of_Change,Find the indefinite integral of f(x) = 3x^2 - 4x.
492,,Integration_and_Accumulation_of_Change,Determine the volume of a sphere with radius r using integration.
493,,Integration_and_Accumulation_of_Change,"If the velocity of an object at time t is given by v(t) = 3t^2 + 4, what is the displacement of the object from t = 2 to t = 5?"
494,,Integration_and_Accumulation_of_Change,"A company's profit function is given by P(x) = 1000 - 2x^2, where x represents the number of units sold. What is the maximum profit that can be earned?"
495,,Integration_and_Accumulation_of_Change,Find the total distance traveled by a particle moving along the x-axis with velocity v(t) = 6t - t^2 from t = 0 to t = 5.
496,,Integration_and_Accumulation_of_Change,"Determine the average value of the function f(x) = x^2 + 3 on the interval [0, 5]."
497,,Integration_and_Accumulation_of_Change,"A tank initially contains 1000 liters of a solution with concentration 4 kg/L. If the solution is being drained at a rate of 10 liters per minute, how long will it take for the concentration to reach 2 kg/L?"
498,,Integration_and_Accumulation_of_Change,Find the work done by a force of 10 N moving an object along a straight line from x = 2 to x = 5.
499,,Integration_and_Accumulation_of_Change,"The density of a rod in centimeters is given by ρ(x) = 2x + 5, where x represents the distance from one end of the rod in centimeters. What is the mass of the rod if it is 50 cm long?"
500,,Integration_and_Accumulation_of_Change,Find the definite integral of f(x) = 3x^2 from x=0 to x=2.
501,,Integration_and_Accumulation_of_Change,"Determine the accumulated value of an investment that earns 6% interest annually for 5 years, if the initial investment is $10,000."
502,,Integration_and_Accumulation_of_Change,A car is traveling with a velocity of v(t) = 30t km/h. What is the total distance traveled by the car in 5 hours?
503,,Integration_and_Accumulation_of_Change,Find the area under the curve of f(x) = (x^2 + 3x + 2) between x=0 and x=4.
504,,Integration_and_Accumulation_of_Change,The temperature of a room is increasing at a rate of 5 degrees per hour. How much will the temperature increase in 6 hours?
505,,Integration_and_Accumulation_of_Change,"Determine the volume of a sphere with radius r, using the formula V = (4/3)πr^3."
506,,Integration_and_Accumulation_of_Change,"The rate of change of the volume of a balloon is given by dV/dt = 4πr^2, where r is the radius of the balloon. If the radius is increasing at a rate of 2 cm/s, find the rate of change of the volume when r = 5 cm."
507,,Integration_and_Accumulation_of_Change,"A company's revenue is given by R(t) = 5000t + 20t^2, where t is the number of months. Find the total increase in revenue over the first 6 months."
508,,Integration_and_Accumulation_of_Change,"A tank initially contains 5000 gallons of water and is being filled at a rate of 50 gallons per minute. After 10 minutes, water is being drained from the tank at a rate of 30 gallons per minute. How much water is in the tank after 20 minutes?"
509,,Integration_and_Accumulation_of_Change,"The rate of change of the angle of elevation of a kite is given by dθ/dt = 0.2πt, where t is the time in minutes. If the kite starts at an angle of 0 degrees, find the angle of elevation after 12 minutes."
510,,Integration_and_Accumulation_of_Change,Find the definite integral of f(x) = 3x^2 + 2x - 5 from x = 1 to x = 5.
511,,Integration_and_Accumulation_of_Change,Evaluate the indefinite integral of g(x) = cos(x) + 2x.
512,,Integration_and_Accumulation_of_Change,A tank is being filled with water at a rate of 5 gallons per minute. How much water will be in the tank after 30 minutes if it was empty to start with?
513,,Integration_and_Accumulation_of_Change,"The velocity of an object is given by v(t) = 9t – 5, where t is in seconds. Find the distance traveled by the object from t = 0 to t = 6 seconds."
514,,Integration_and_Accumulation_of_Change,"A car is traveling along a straight road with a velocity given by v(t) = t^2 – 2t – 6, where t is in seconds. What is the net change in position of the car from t = 5 to t = 8 seconds?"
515,,Integration_and_Accumulation_of_Change,Find the area between the curve y = x^3 and the x-axis from x = 1 to x = 4.
516,,Integration_and_Accumulation_of_Change,"A force of 10N is applied to a mass of 5kg for 2 seconds, initially at rest. Find the final velocity of the mass."
517,,Integration_and_Accumulation_of_Change,An object is subjected to a resistive force of 4x – 5 N and an initial velocity of 10 m/s. Find the distance the object travels in 5 seconds.
518,,Integration_and_Accumulation_of_Change,The volume of a cone increases at a rate of 20 cm^3/s. How fast is the height of the cone increasing when the radius is 4 cm and the volume is 200π cm^3?
519,,Integration_and_Accumulation_of_Change,"The acceleration of a particle is given by a(t) = 2t + 3, where t is in seconds. Find the displacement of the particle from t = 1 to t = 4 seconds if its initial velocity is 5 m/s."
520,,Integration_and_Accumulation_of_Change,What is the definite integral of x^2 from 0 to 5?
521,,Integration_and_Accumulation_of_Change,Find the antiderivative of 3x^2 + 2x + 1.
522,,Integration_and_Accumulation_of_Change,"If a car is traveling at a rate of 60 mph, how far will it travel in 2 hours?"
523,,Integration_and_Accumulation_of_Change,Evaluate the definite integral of 1/x from 1 to e.
524,,Integration_and_Accumulation_of_Change,What is the derivative of the function f(x) = 4x^3 + 6x^2 + 2x?
525,,Integration_and_Accumulation_of_Change,"A water tank has a height of 10 meters. If the water level is rising at a rate of 2 meters per hour, how much water is being added to the tank in 3 hours?"
526,,Integration_and_Accumulation_of_Change,Find the area bounded by the functions f(x) = x^2 - 4x + 5 and g(x) = 2x + 1 from x = 0 to x = 3.
527,,Integration_and_Accumulation_of_Change,"If the velocity of an object is given by v(t) = 2t + 3, what is the total distance traveled from t = 0 to t = 5?"
528,,Integration_and_Accumulation_of_Change,Evaluate the indefinite integral of e^x.
529,,Integration_and_Accumulation_of_Change,"A population of bacteria doubles every hour. If there are initially 100 bacteria, how many will there be after 6 hours?"
530,,Integration_and_Accumulation_of_Change,"Find the definite integral: ∫(x^2 + 4x)dx, from x = 1 to x = 5"
531,,Integration_and_Accumulation_of_Change,"If a position function is given by s(t) = 5t + 2, what is the total distance traveled by the object from t = 0 to t = 2?"
532,,Integration_and_Accumulation_of_Change,"Solve the initial value problem: dy/dx = 2x, y(2) = 1"
533,,Integration_and_Accumulation_of_Change,"What is the net change in velocity of an object given by v(t) = t^2 + 3t, between t = 2 and t = 5?"
534,,Integration_and_Accumulation_of_Change,"Evaluate the definite integral: ∫(4x^3 - 9x)dx, from x = 0 to x = 3"
535,,Integration_and_Accumulation_of_Change,"Find the rate of change of the area of a circle with respect to its radius, when the radius is 4 cm."
536,,Integration_and_Accumulation_of_Change,"If the rate of water flow in a pipe is given by f(t) = t^2, what is the total amount of water that has flowed after 5 seconds?"
537,,Integration_and_Accumulation_of_Change,Use integration by parts to evaluate: ∫x cos(x)dx
538,,Integration_and_Accumulation_of_Change,"The acceleration of a particle is given by a(t) = 6t + 2. If the initial velocity of the particle is 3 m/s, what is the particle's velocity at t = 5 seconds?"
539,,Integration_and_Accumulation_of_Change,Find the average value of f(x) = x^2 from x = 0 to x = 2.
540,,Integration_and_Accumulation_of_Change,Find the definite integral of f(x) = 2x^2 + 3x - 5 from x = 1 to x = 5.
541,,Integration_and_Accumulation_of_Change,Evaluate the indefinite integral of g(x) = sqrt(4x + 3) + 2x.
542,,Integration_and_Accumulation_of_Change,"Calculate the average value of h(x) = sin(2x) on the interval [0, π/2]."
543,,Integration_and_Accumulation_of_Change,"Use integration to find the area bounded by the curve y = x^3, the x-axis, and the lines x = 0 and x = 2."
544,,Integration_and_Accumulation_of_Change,"Find the total distance traveled by an object moving with velocity v(t) = t^2 - 3t + 2 over the time interval [1, 4]."
545,,Integration_and_Accumulation_of_Change,"The rate of change of a function f(x) is given by the function g(x) = 2x + 1. If f(2) = 5, what is the value of f(4)?"
546,,Integration_and_Accumulation_of_Change,"Determine the equation for the line tangent to the curve y = 2x^2 + 4x - 3 at the point (1, 3)."
547,,Integration_and_Accumulation_of_Change,A ball is dropped from a height of 100 meters. How much work is done by gravity on the ball by the time it hits the ground?
548,,Integration_and_Accumulation_of_Change,"A population of bacteria grows at a rate of 1000(1+t)^2, where t is the time in minutes. How many bacteria are present after 5 minutes?"
549,,Integration_and_Accumulation_of_Change,A car is accelerating at a rate of 5 m/s^2. How far does it travel in the first 10 seconds?
550,,Integration_and_Accumulation_of_Change,"What is the area under the curve f(x) = x^2 on the interval [0, 5]?"
551,,Integration_and_Accumulation_of_Change,How can we use integration to determine the volume of a cone with a radius of 4 and a height of 10?
552,,Integration_and_Accumulation_of_Change,Find the indefinite integral of f(x) = 3x^3 + 2x^2 - 5x + 1.
553,,Integration_and_Accumulation_of_Change,A car is accelerating at a rate of 3 m/s^2. Find the distance traveled in 5 seconds starting from rest.
554,,Integration_and_Accumulation_of_Change,"If the rate of change of bacteria in a petri dish is given by f(t) = 2t, what is the total number of bacteria after 8 hours?"
555,,Integration_and_Accumulation_of_Change,What is the work done by a force of 10 N pushing a box a distance of 5 meters using integration?
556,,Integration_and_Accumulation_of_Change,"Find the average value of f(x) = 2x^2 + 3x - 1 on the interval [-1, 1]."
557,,Integration_and_Accumulation_of_Change,"If the velocity of an object is given by the equation v(t) = 3t^2, what is the displacement of the object after 6 seconds?"
558,,Integration_and_Accumulation_of_Change,A swimming pool is being filled at a constant rate of 10 gallons per minute. How many gallons of water will be in the pool after 2 hours?
559,,Integration_and_Accumulation_of_Change,"By integrating the function f(x) = 2/x, find the equation for a line tangent to the curve at the point (1,2)."
560,,Integration_and_Accumulation_of_Change,"Find the definite integral of the function f(x) = 3x^2 + 2x over the interval [1,4]."
561,,Integration_and_Accumulation_of_Change,Calculate the area under the curve y = 4x^3 + 2x between x = 0 and x = 5 using integration.
562,,Integration_and_Accumulation_of_Change,"Given the velocity function v(t) = 2t + 5, what is the displacement of an object between t = 0 and t = 3?"
563,,Integration_and_Accumulation_of_Change,"Find the definite integral of the function g(x) = 6x^4 + 2x^2 - 5x over the interval [2,5]."
564,,Integration_and_Accumulation_of_Change,"A tank initially has 500 liters of water. If water is being added at a rate of 10 liters per minute, find the total amount of water after 30 minutes."
565,,Integration_and_Accumulation_of_Change,"The rate of radioactive decay of a substance is modeled by the function f(t) = 100e^(-0.02t), where t is measured in hours. Find the amount of decay over the interval [3,6]."
566,,Integration_and_Accumulation_of_Change,"A car is traveling at a constant acceleration of 3 m/s^2. If it starts at a speed of 10 m/s, what is its velocity after 5 seconds?"
567,,Integration_and_Accumulation_of_Change,"Find the integral of the rate of change of a population function given by P'(t) = 0.02P(t) + 100, with an initial population of 1000."
568,,Integration_and_Accumulation_of_Change,"The marginal cost of producing x units of a product is given by C'(x) = 1/x + 5. If the fixed cost is $500, find the total cost of producing 100 units."
569,,Integration_and_Accumulation_of_Change,A particle moves along the x-axis with a position function s(t) = e^t + 2t. What is its average velocity between t = 2 and t = 5?
570,,Integration_and_Accumulation_of_Change,Find the definite integral ∫_0^π (4sin(x) + 2x)dx
571,,Integration_and_Accumulation_of_Change,"Given the graph of f(x), find the area bounded by the curve, the x-axis, and the vertical lines x=0 and x=5."
572,,Integration_and_Accumulation_of_Change,Use integration to find the volume of a cone with height 6 and base radius 4.
573,,Integration_and_Accumulation_of_Change,A car travels with a velocity of v(t) = 20t^2 m/s for t seconds. Find the total distance traveled in the first 3 seconds.
574,,Integration_and_Accumulation_of_Change,A cylindrical tank is filling with water at a rate of 1000 cubic meters per hour. Find the amount of water in the tank after 2 hours.
575,,Integration_and_Accumulation_of_Change,A particle moves along a line with a position function s(t) = t^2 - 3t. Find the total displacement of the particle from t=1 to t=5.
576,,Integration_and_Accumulation_of_Change,"If the rate of change of a function is 6t + 8, with initial condition f(1) = 4, find the integral of the function from t=1 to t=5."
577,,Integration_and_Accumulation_of_Change,"Given the rate of change of a function is given by f'(t) = 2t, with initial condition f(0) = 5, find the value of f(5)."
578,,Integration_and_Accumulation_of_Change,"A company's revenue R in dollars is given by R(x) = 100x - 2x^2, where x is the number of items sold. Find the marginal revenue when x=10."
579,,Integration_and_Accumulation_of_Change,A baseball is hit with a velocity of 30m/s at an angle of 45 degrees. Find the maximum height reached by the ball and the total horizontal distance traveled.
580,,Integration_and_Accumulation_of_Change,Find the definite integral of f(x) = x^2 + 3x + 5 from x = 0 to x = 2.
581,,Integration_and_Accumulation_of_Change,Evaluate the indefinite integral of g(x) = 3x + cos(x) + e^x.
582,,Integration_and_Accumulation_of_Change,"A car's velocity function is given by v(t) = 5t^2 + 4t, where t is measured in seconds and v(t) is measured in meters per second. Find the total distance traveled by the car from t = 0 to t = 3 seconds."
583,,Integration_and_Accumulation_of_Change,A tank is empty at t = 0 and is being filled with water at a constant rate of 2 liters per second. Write an expression for the volume of water in the tank after t seconds and calculate the amount of water in the tank after 5 seconds.
584,,Integration_and_Accumulation_of_Change,A ball is thrown upward with an initial velocity of 20 m/s. Write an equation for the ball's height after t seconds and use integration to find the time it takes for the ball to reach maximum height.
585,,Integration_and_Accumulation_of_Change,"A company's revenue from selling a product is given by R = 200q - 4q^2, where q is the quantity sold. Find the total profit made from selling 10 units of the product."
586,,Integration_and_Accumulation_of_Change,"A flower garden has a rate of growth given by r(t) = 3t^2 + 5t, where t is measured in weeks and r(t) is measured in centimeters. What is the total increase in height of the flowers after 4 weeks?"
587,,Integration_and_Accumulation_of_Change,"The rate of change of velocity of a particle is given by a(t) = t^2 + 4t, where t is measured in seconds. If the particle has an initial velocity of 6 m/s, find its velocity after 4 seconds."
588,,Integration_and_Accumulation_of_Change,"A population of bacteria follows the logistic growth model given by P(t) = 1000 / (1 + 9e^(-2t)), where t is measured in hours. How many bacteria will there be after 6 hours?"
589,,Integration_and_Accumulation_of_Change,"A rocket's acceleration is given by a(t) = 50t - 10, where t is measured in seconds and a(t) is measured in meters per second squared. Find the total velocity of the rocket from t = 0 to t = 8 seconds."
590,,Integration_and_Accumulation_of_Change,1. What is the integral of 2x + 3 from x=0 to x=5?
591,,Integration_and_Accumulation_of_Change,Find the area under the curve y = x^2 from x=0 to x=3.
592,,Integration_and_Accumulation_of_Change,What is the total displacement of an object with velocity v(t) = 4t + 3 from t=0 to t=10?
593,,Integration_and_Accumulation_of_Change,Evaluate the definite integral ∫_2^4 3x^2 - 2x + 5 dx
594,,Integration_and_Accumulation_of_Change,A grocery store sells 50 bags of apples per week. What is the total number of apples sold in a month?
595,,Integration_and_Accumulation_of_Change,"Given the rate of water flow in a pipe, what is the total volume of water that will flow through the pipe in 10 minutes?"
596,,Integration_and_Accumulation_of_Change,Find the accumulated value of an investment of $1000 with an annual interest rate of 5% over a period of 10 years.
597,,Integration_and_Accumulation_of_Change,The population of a city increases at a rate of 2% per year. What is the total increase in population over a span of 20 years?
598,,Integration_and_Accumulation_of_Change,A car accelerates from 0 to 60 mph in 5 seconds. What is the total distance traveled during this time?
599,,Integration_and_Accumulation_of_Change,A rocket's velocity changes according to the equation v(t) = 9.8t - 4.9t^2. What is the total distance traveled by the rocket during the first 10 seconds of its flight?
600,,Integration_and_Accumulation_of_Change,Evaluate the definite integral: ∫ (2x + 3) dx from x = 0 to 5
601,,Integration_and_Accumulation_of_Change,Find the antiderivative of f(x) = 2x^3 + 4x^2 + 3x
602,,Integration_and_Accumulation_of_Change,Determine the area bounded by the curves y = 3x^2 and y = 2x + 3 using integration
603,,Integration_and_Accumulation_of_Change,"What is the total distance traveled by an object moving at a velocity of v(t) = 5t, where t ranges from 0 to 10 seconds?"
604,,Integration_and_Accumulation_of_Change,A tank contains 1000 liters of water and is being filled at a rate of 10 liters per minute. How much water will the tank hold after 20 minutes?
605,,Integration_and_Accumulation_of_Change,"Find the volume of a solid generated by revolving the region bounded by y = 2x - 3, y = 0, and x = 2 about the y-axis"
606,,Integration_and_Accumulation_of_Change,"Calculate the average value of the function f(x) = x^2 + 2x on the interval [0, 4]"
607,,Integration_and_Accumulation_of_Change,A particle moving along the x-axis has a velocity of v(t) = 4t + 5. Find the total displacement of the particle from t = 0 to t = 6 seconds.
608,,Integration_and_Accumulation_of_Change,"A colony of bacteria grows according to the function N(t) = 1000e^0.8t, where t is measured in hours. What is the total population after 5 hours?"
609,,Integration_and_Accumulation_of_Change,"The acceleration of an object is given by a(t) = 6t. If the initial velocity is 10 m/s, what is the total change in displacement from t = 0 to t = 4 seconds?"
610,,Integration_and_Accumulation_of_Change,Find the indefinite integral of f(x) = 3x^2 + 2x + 5.
611,,Integration_and_Accumulation_of_Change,"Evaluate the definite integral of f(x) = 2x + 3 on the interval [0, 5]."
612,,Integration_and_Accumulation_of_Change,"Using the Fundamental Theorem of Calculus, find the derivative of the function g(x) = ∫(t^2 + 3) dt."
613,,Integration_and_Accumulation_of_Change,"For a given velocity function v(t) = 2t + 5, find the total distance traveled from t = 0 to t = 3."
614,,Integration_and_Accumulation_of_Change,"If the rate of change of a population is given by P'(t) = 500 - 2t, what is the total change in population from t = 0 to t = 10?"
615,,Integration_and_Accumulation_of_Change,"A car is accelerating at a constant rate of 5 m/s^2. If its initial velocity is 10 m/s, what is its position after 5 seconds?"
616,,Integration_and_Accumulation_of_Change,Find the integral of the function f(x) = 4x^2e^x.
617,,Integration_and_Accumulation_of_Change,"A tank is being filled with water at a rate of 5 gallons per minute. If the tank can hold a maximum of 100 gallons, how long will it take to fill the tank from empty?"
618,,Integration_and_Accumulation_of_Change,The velocity of an object at time t is given by v(t) = 0.5t^2 + 2t. What is the displacement of the object from t = 1 to t = 3?
619,,Integration_and_Accumulation_of_Change,"Find the integral of the function g(x) = 4cos(x) + 2sin(x) on the interval [0, π/2]."
620,,Integration_and_Accumulation_of_Change,"Find the area between the graph of f(x) = 2x + 4 and the x-axis over the interval [0, 5]."
621,,Integration_and_Accumulation_of_Change,What is the integral of 3x^2 from x = 0 to x = 4?
622,,Integration_and_Accumulation_of_Change,"A car is accelerating from rest, with its acceleration in feet per second given by a(t) = 5t - 3. What is the total distance traveled by the car from t = 0 to t = 5 seconds?"
623,,Integration_and_Accumulation_of_Change,"If the rate of change of a population is given by P'(t) = 0.02t^2 - 5t + 200 people per year, what is the total change in population from t = 0 to t = 10 years?"
624,,Integration_and_Accumulation_of_Change,A population of bacteria is growing at a rate of 10t^2 + 100t + 5000 bacteria per hour. How many bacteria will there be after 4 hours if there were initially 1000 bacteria?
625,,Integration_and_Accumulation_of_Change,A rocket is launched with its velocity in meters per second described by v(t) = 100 + 5t - 0.5t^2. How far will the rocket have traveled after 20 seconds?
626,,Integration_and_Accumulation_of_Change,"If the concentration of a drug in a patient's bloodstream is described by C(t) = 0.1t^2 - 2t + 10 micrograms per milliliter, what is the total amount of drug in the patient's system after 6 hours?"
627,,Integration_and_Accumulation_of_Change,An object is dropped from a height of 50 meters. How long does it take to reach the ground? (Assume acceleration due to gravity is -9.8 m/s^2)
628,,Integration_and_Accumulation_of_Change,"A bucket is being filled with water at a rate of 4 liters per minute. After 10 minutes, how much water has been accumulated in the bucket?"
629,,Integration_and_Accumulation_of_Change,"The temperature of a cup of coffee decreases according to the formula T(t) = 70e^(-0.05t) degrees Celsius, where t is measured in minutes. What is the average temperature of the coffee over the first 5 minutes?"
630,,Integration_and_Accumulation_of_Change,What is the integration of (2x+5) with respect to x?
631,,Integration_and_Accumulation_of_Change,Find the area under the curve y = x^2 from x = 0 to x = 3.
632,,Integration_and_Accumulation_of_Change,Evaluate the integral of e^x/x dx from 1 to 2.
633,,Integration_and_Accumulation_of_Change,Use integration to find the volume of a solid of revolution when y = 4x^2 is rotated around the x-axis.
634,,Integration_and_Accumulation_of_Change,What is the antiderivative of 5x^3 + 2x - 3?
635,,Integration_and_Accumulation_of_Change,Calculate the integral of cos(x)/(1+sin^2(x)) from 0 to pi/2.
636,,Integration_and_Accumulation_of_Change,A bucket is being filled with water at a constant rate of 2 liters/min. How much water is in the bucket after 10 minutes?
637,,Integration_and_Accumulation_of_Change,Find the displacement of a particle when given its velocity function v(t) = 3t^2 from t = 0 to t = 5.
638,,Integration_and_Accumulation_of_Change,"Use integration to find the average value of the function f(x) = 2x+1 on the interval [0,3]."
639,,Integration_and_Accumulation_of_Change,A car is slowing down at a rate of -2 m/s^2. What is its final velocity after 5 seconds if it started with an initial velocity of 10 m/s?
640,,Integration_and_Accumulation_of_Change,Find the integral of f(x) = 3x^2 + 5x + 2
641,,Integration_and_Accumulation_of_Change,"What is the total distance traveled by an object with velocity v(t) = 2t + 5 over the interval [0, 4]?"
642,,Integration_and_Accumulation_of_Change,A water tank is being filled at a rate of 10 gallons per minute. Find the total amount of water in the tank after 30 minutes.
643,,Integration_and_Accumulation_of_Change,"Given the curve y = x^3 - 2x^2 + 5x, find the area between the curve and the x-axis from x = 0 to x = 4."
